DATAFLOW,LAST UPDATE,freq,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Czechia,2015,0.85,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Czechia,2016,0.79,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Czechia,2017,0.79,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Czechia,2018,0.91,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Czechia,2019,0.93,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Czechia,2020,0.99,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Czechia,2021,0.90,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Czechia,2022,0.88,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Germany,2012,1.06,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Germany,2013,1.04,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Germany,2014,1.01,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Germany,2015,0.99,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Germany,2016,0.98,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Germany,2017,0.98,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Germany,2018,0.97,p,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Germany,2019,0.97,dp,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Germany,2020,1.05,dp,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Germany,2021,0.93,dp,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Germany,2022,0.88,dp,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Denmark,2012,1.65,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Denmark,2013,1.62,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Denmark,2014,1.84,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Denmark,2016,1.23,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Denmark,2017,1.16,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Denmark,2018,1.12,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Denmark,2019,1.10,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Denmark,2020,1.10,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Denmark,2021,0.99,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Denmark,2022,0.87,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Estonia,2012,1.23,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Estonia,2013,0.93,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Estonia,2014,0.87,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Estonia,2015,0.92,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Estonia,2016,0.81,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Estonia,2017,0.81,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Estonia,2018,0.84,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Estonia,2019,0.70,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Estonia,2020,0.64,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Estonia,2021,0.65,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Estonia,2022,0.60,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Greece,2012,0.82,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Greece,2013,0.79,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Greece,2014,0.76,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Greece,2015,0.73,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Greece,2016,0.74,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Greece,2017,0.69,p,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Greece,2018,0.69,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Greece,2019,0.64,p,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Greece,2022,0.57,p,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2012,0.83,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2013,0.84,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2014,0.83,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2015,0.83,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2016,0.84,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2017,0.83,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2018,0.82,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2019,0.84,p,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2020,0.97,p,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2021,0.98,p,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2022,0.93,p,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2012,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2013,1.11,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2014,1.10,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2015,1.06,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2017,1.04,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2018,1.06,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2019,1.02,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2020,1.08,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2021,1.02,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2022,0.97,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 28 countries (2013-2020),2017,1.06,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 28 countries (2013-2020),2018,1.05,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 28 countries (2013-2020),2019,1.01,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2012,1.71,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2013,1.63,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2014,1.59,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2015,1.53,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2016,1.43,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2017,1.29,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2018,1.25,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2019,1.25,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2020,1.31,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2021,1.34,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2022,1.31,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2012,1.20,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2013,1.19,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2014,1.19,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2015,1.17,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2016,1.18,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2017,1.17,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2018,1.15,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2019,1.13,p,
